Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),Trade Volume,Share Volume,Turnover (Rs.)
6/28/19,79.9,79.9,79.9,75.1,1,2,159.8
6/27/19,76.7,76.7,75,75.1,7,1213,91151.1
6/26/19,79.8,79.8,79.8,79.8,2,300,23940
6/24/19,80,80,79.8,79.9,2,3,239.6
6/21/19,80,80,79.9,79.9,4,4182,334360
6/20/19,80,80,79,79,12,3710,295608.2
6/18/19,81.2,81.8,79,79,13,6997,560470.6
6/12/19,80,81,80,80.6,4,273,21942.3
6/11/19,80,80,80,78,1,1,80
6/10/19,76.1,76.1,76.1,78,1,7,532.7
6/4/19,78.3,78.3,78,78,6,617,48128.6
6/3/19,78.1,78.1,78.1,76.1,1,15,1171.5
5/30/19,81,81,81,76.1,1,2,162
5/28/19,76.5,88.9,76,76.1,4,2661,202476.3
5/27/19,75,75.5,75,75,5,1349,101199.5
5/23/19,79,79,79,79,1,100,7900
5/22/19,78,78,78,78,1,10,780
5/21/19,78,78,78,78,1,50,3900
5/17/19,78,78,78,78,1,1000,78000
5/16/19,76.1,77.1,76.1,77,5,930,71623
5/14/19,76.5,76.5,76,76.1,6,522,39747
5/13/19,77,77,77,77,5,91,7007
5/10/19,77.1,77.1,77.1,77,4,50,3855
5/8/19,77,77,77,77,1,3,231
5/6/19,77,77,77,77,1,33,2541
5/3/19,77,77,77,77,18,847,65219
4/25/19,80,80,80,80,1,60,4800
4/17/19,80,80,80,80,1,1000,80000
4/16/19,82.8,82.8,82.8,82.8,1,350,28980
4/11/19,83,83,83,82.8,1,1,83
4/8/19,85,85,82.5,82.8,3,112,9275
4/4/19,85,85,85,82,1,1,85
4/2/19,81,82,81,82,9,3675,299823.5
4/1/19,80.1,81.8,80,81.2,8,2074,167506
3/28/19,80,80,80,78,2,30,2400
3/27/19,78,79.9,78,78,2,1001,78079.9
3/26/19,77.1,78,77,77.4,6,2500,193504
3/22/19,77.2,80,77.1,77.2,4,170,13123.5
3/21/19,77.6,77.6,77.5,77.5,3,1038,80448.8
3/19/19,78.1,79.9,78,78,10,4480,349459.5
3/18/19,78.2,79.9,78,78.2,7,370,28959.5
3/15/19,80,80,80,80,3,412,32960
3/13/19,78,79,78,78,5,3113,242857.8
3/12/19,80,82,80,80,5,3045,245600
3/11/19,80.1,82,80,80.1,9,165,13218.6
3/8/19,80,81,80,80,9,7896,633366
3/5/19,80,84.7,80,80,14,6923,553923
2/28/19,81.3,81.3,81.3,81.3,2,100,8130
2/27/19,81,81.1,81,81,7,3015,244316.5
2/26/19,81.5,81.1,81.1,81.5,1,1,81.1
2/25/19,81.5,81.1,81.1,81.5,1,4,324.4
2/22/19,81.5,84.9,81.2,81.5,6,565,46046.3
2/21/19,80.1,84.9,80,80.1,12,2774,225897
2/20/19,80.2,82.5,80,80.2,36,25465,2069048
2/18/19,85.7,88.6,85,85.7,21,19735,1697683.4
2/15/19,89.4,90,90,89.4,1,5,450
2/14/19,89.4,88.6,88.6,89.4,1,5,443
2/13/19,89.4,90,88.7,89.4,9,2632,234849.7
2/12/19,90,89,89,90,3,99,8811
2/11/19,90,90,90,90,3,205,18450
2/8/19,90,91,90,90,11,1800,162083
2/7/19,90,90.3,90,90,11,6074,546938.7
2/6/19,91.3,91.4,91,91.3,5,1309,119270.6
2/5/19,91,91,91,91,10,2813,255983
2/1/19,92,91,91,92,1,4,364
1/31/19,92,99,91,92,69,34203,3182446.7
1/30/19,91.1,91.2,91,91.1,5,599,54549
1/29/19,91.1,91.1,91.1,91.1,5,988,90006.8
1/28/19,90.1,90.1,90.1,90.1,2,1879,169297.9
1/25/19,90,96,90,90,23,40793,3686623
1/24/19,90.9,96,87,90.9,14,9694,881614.8
1/23/19,89,89,89,89,4,110,9790
1/22/19,87,89,87,87,4,1143,99719.5
1/21/19,90,89,85.5,90,3,3,263.5
1/18/19,90,89,85.1,90,2,6,514.5
1/17/19,90,89.9,89.9,90,1,25,2247.5
1/14/19,90,90,89.9,90,5,1212,109056.5
1/11/19,85,85.1,85,85,3,3928,333885
1/10/19,85,85.5,85,85,15,16968,1442325
1/9/19,85,86.9,86.9,85,1,5,434.5
1/8/19,85,85.5,85,85,17,15050,1280230.5
1/7/19,85.9,86.9,85.8,85.9,5,182,15634.9
1/3/19,85,87,85,85,3,802,68172
1/2/19,85,88,85,85,16,8250,701253
