Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),Trade Volume,Share Volume,Turnover (Rs.)
7/10/19,42.6,44.8,42.6,44.8,3,18,788.8
7/9/19,42.3,44.9,42,44.8,14,7680,337347.4
7/8/19,42.1,42.1,42,42.1,7,7000,294600
7/5/19,42.1,42.1,42,42,2,615,25830.2
7/5/19,42.1,42.1,42,42,2,615,25830.2
7/4/19,41.8,42,41.8,41.9,4,2118,88813.8
7/3/19,41.8,41.8,41.8,40.1,2,74,3093.2
7/2/19,40.1,40.1,40,40.1,6,371,14861.3
7/1/19,40,40,40,40,7,900,36000
6/28/19,41.9,42,40,41.9,10,2220,90976
6/27/19,40,40.2,39.5,40,10,377452,15097980.2
6/26/19,40.5,40.5,40,40,23,189578,7583356.1
6/24/19,40.1,40.5,40,40.3,7,25805,1039753.5
6/21/19,42.2,42.2,40.1,40.1,4,981,39340.2
6/20/19,40,41,40,41,4,432,17700
6/19/19,42.6,42.7,41,41,9,1401,58309.2
6/18/19,40,40,40,40,3,39,1560
6/17/19,40.1,40.1,40,40,3,746775,29871002.5
6/14/19,39,41,39,39.5,5,274,10834
6/13/19,40,40,40,40,3,4672,186880
6/12/19,40.5,40.5,40,40,8,2617,104685
6/11/19,38.6,42.6,38,38,15,7503,285346.8
6/10/19,38.8,40,38.8,40,5,2549,101501.2
6/7/19,38.8,40,38.8,40,6,251,9980
6/6/19,40.9,40.9,40,40,5,1225,49522
6/4/19,40.9,40.9,40,40,8,2314102,92564102.5
6/3/19,39,40,39,39.5,5,1720,68000
5/31/19,40,40,40,40,1,1600,64000
5/30/19,40,40,38.1,40,17,279951,11196679.5
5/29/19,42.8,42.9,40,40,5,153,6215.6
5/28/19,41,42.8,40,40,10,101456,4075523
5/27/19,43.5,43.5,41,41,7,955,40860
5/24/19,40,40,39.8,39.8,3,328,13062.4
5/23/19,39.9,39.9,39.8,39.8,4,204,8119.6
5/22/19,38.6,39,38,38.5,12,20421,786198
5/21/19,38.5,39,38.5,38.5,6,3864,148776.5
5/17/19,38.5,38.5,38,38,3,466,17739.4
