Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),Trade Volume,Share Volume,Turnover (Rs.)
7/22/20,60,60,59.9,60,98,170234,10213316.6
7/21/20,61.8,61.8,59.5,60,238,1437666,86328501.3
7/20/20,61.9,61.9,59.9,60,339,559538,33577818
7/17/20,60,60.1,59.8,60,395,506267,30369289.7
7/16/20,60,63,59.8,60,342,406624,24396062
7/15/20,60.2,60.7,59.5,59.8,45,11523,691482.7
7/14/20,59.6,64.8,58.6,60.2,139,112249,6835900.1
7/13/20,60,60.5,57,59.9,106,50316,2990277.1
7/10/20,65,65,62,62.1,114,37281,2328789.9
7/9/20,66.5,66.5,63,64.8,44,7256,465697.7
7/8/20,66.8,66.8,64.7,64.9,43,7669,498293.7
7/7/20,64,68,64,65.6,103,7616,501686.5
7/6/20,64.9,64.9,63.2,64,40,3335,213159.2
7/3/20,65.9,66,63,63.5,130,34270,2195393.6
7/2/20,66.1,66.1,65,65.5,42,34157,2227511.3
7/1/20,66.1,67,66,66,63,14876,982947.9
6/30/20,67.3,67.5,66,66.4,88,34235,2276626.5
6/29/20,68.2,68.2,66.7,67,33,18427,1236603.2
6/26/20,68,68,66.1,67.7,72,26484,1792239.6
6/25/20,65.1,68.4,64.9,68,116,79954,5315508.1
6/24/20,69,69,67.9,68.1,89,83051,5671317.4
6/23/20,68.8,69.9,67.6,68.5,154,119761,8220552.3
6/22/20,67,68.9,67,68.2,288,61465,4199563.5
6/19/20,67.3,67.3,65,66.8,149,180239,11743056.6
6/18/20,65.9,67.9,65,65,258,281828,18344755.8
6/17/20,65.8,65.9,64.6,65,129,46714,3043799.7
6/16/20,65,65,64.2,65,39,54390,3535187
6/15/20,64,65,63.6,63.9,52,4731,302703.4
6/12/20,65.7,65.7,63.5,64.1,95,6583,421053.7
6/11/20,65,65.4,64.5,65,61,2141,139217.9
6/10/20,64,65.9,64,65,60,20944,1355387.1
6/9/20,63.5,64,63,63.4,148,209325,13285579.6
6/8/20,63.5,64,63,63.7,30,11437,726492
6/4/20,63,63.5,63,63.3,9,651,41173
6/3/20,64.5,64.5,63,63.1,42,22580,1428975.7
6/2/20,64.5,64.5,63.2,63.4,37,2372,150868.3
6/1/20,65,65,64,64.3,22,1713,110933.2
5/29/20,65.9,65.9,64,64.4,51,12088,789164.2
5/28/20,65.1,65.9,64.5,64.9,57,20786,1353526.5
5/27/20,66.1,66.1,63.9,64.6,74,45360,2983153.2
5/26/20,67.5,67.5,65.2,66.1,47,35125,2321047.9
5/22/20,68,70,66.7,67.5,136,126474,8614222.6
5/21/20,65,69.8,65,66.5,118,85976,5694088.9
5/20/20,68,68,58.8,63.3,112,47406,2974697.7
5/19/20,58.8,66,58,61.6,72,25228,1557596.6
5/18/20,58.9,59.5,54,56.7,76,51669,2868086.2
5/15/20,48,57,47.9,54.7,85,26314,1288799.6
5/14/20,49,49,48,48.1,87,43354,2099242.4
5/13/20,50,50,48.9,49.3,176,99055,4911355
5/12/20,50,52,49.5,50,56,23814,1190661.4
5/11/20,55,55,55,55,12,1273,70015
3/20/20,65,65,58,60.6,53,12754,794614.6
3/13/20,69,69,66.1,68,52,5154,348941.7
3/12/20,75,75,70.5,70.5,37,5352,380638.4
3/11/20,76.9,77,73.5,74,37,9284,689919.4
