Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),Trade Volume,Share Volume,Turnover (Rs.)
5/31/19,31,31,30.6,30.7,6,3479,107215.4
5/30/19,30.9,31.2,30.9,31,73,385739,11957805.1
5/29/19,30.8,30.8,30.5,30.8,6,998,30686.8
5/28/19,30.6,30.9,30,30.8,16,5935,181024.8
5/27/19,30.8,31,30.5,30.5,17,6736,206447.3
5/24/19,30.9,30.9,30.6,30.8,11,1583,48809.5
5/23/19,30.8,31,30.6,31,14,13515,417259
5/22/19,31,31,30.6,30.6,7,3176,97364
5/21/19,30.2,31,30.2,30.5,15,48946,1492684.2
5/17/19,30,30.3,29.8,30.2,33,44903,1343799
5/16/19,29.9,30,29.5,29.9,10,48897,1456260.9
5/15/19,29.6,29.8,29.5,29.7,11,1761,52115
5/14/19,30.2,30.2,29.6,30,20,164653,4939859.2
5/13/19,30.4,30.5,30,30,10,9940,298805.1
5/10/19,30,30.9,30,30.1,4,7503,225115.4
5/9/19,30,30.9,30,30,21,263105,7893150.9
5/8/19,30,30.2,30,30,20,84103,2531091.7
5/7/19,30.1,30.1,30,30,13,24180,725610
5/6/19,30.1,30.1,30,30,5,15000,450180
5/3/19,30.2,30.9,30.1,30.2,18,16476,497026.5
5/2/19,30.2,30.8,30,30.1,11,4029,121377.6
4/30/19,30.9,31,30.2,30.2,15,14424,440376.6
4/29/19,30.2,30.5,30.2,30.2,9,3783,114699.9
4/26/19,29.7,30.2,29.5,30.2,13,24957,747313.5
4/25/19,30.2,30.2,30,30.2,6,72000,2161054.2
4/24/19,29.7,30.9,29.7,30,32,492402,14772716.6
4/23/19,30.1,30.1,29.5,29.6,20,8066,241429.9
4/18/19,30.6,31.4,30.6,31.3,6,291,9044.2
4/17/19,30.6,31.8,30.5,31.4,25,39698,1225366.9
4/16/19,31.2,31.4,31,31.4,6,1344,41766
4/10/19,30.4,30.4,30.2,30.2,7,2100,63438.9
4/9/19,30.5,30.5,30,30.1,26,9491,285422.2
4/8/19,30.6,30.6,30.5,30.5,2,200,6105
4/5/19,31,31.5,30,31.5,39,65098,2010581
4/4/19,31.5,31.5,31,31,12,5861,182129.5
4/3/19,31.1,31.5,31.1,31.3,5,1300,40530
4/2/19,31,32,31,31.3,4,1300,40530
4/1/19,30.4,31,30.4,31,8,1470,45411
3/29/19,30.2,30.5,30.2,30.4,5,424,12852.2
3/28/19,30,32,30,30.5,21,11585,352555.5
3/27/19,30.5,30.5,29.6,30,8,46285,1388142.5
3/26/19,29.8,30.5,29.6,30.5,16,552103,16563157.6
3/25/19,29.9,29.9,29.8,29.8,5,10255,305730.2
3/22/19,30,30.1,30,30,13,76485,2294565.6
3/21/19,29.5,30,29.5,30,20,39627,1184850
3/19/19,30,30,29.4,29.5,4,1125,33200
3/18/19,29.4,30,29.4,29.4,10,1550,45758
3/15/19,29.4,30,29.4,29.4,10,2504,73826.9
3/14/19,29.6,30,29.4,29.6,33,11980,353127.5
3/13/19,29.7,31,29.5,29.7,46,29479,882890.4
3/12/19,31,32,30.5,31,22,28960,898095.3
3/11/19,31.2,31.3,31.2,31.2,12,4935,154062.5
3/8/19,31.5,32,31.5,31.5,9,6340,199712.5
3/7/19,31.5,31.5,31.5,31.5,8,5750,181125
3/6/19,31.6,31.6,31.5,31.6,5,2163,68334.6
3/5/19,31.5,32,31.5,31.5,42,2076550,65411650
3/1/19,31.6,32,31.2,31.6,16,46135,1457994
2/28/19,31.9,32,31.3,31.9,38,255920,8091048.3
2/27/19,31.5,31.9,31.5,31.5,25,48325,1524117.5
2/26/19,31.5,32,31.5,31.5,7,3068,96650.5
2/25/19,31.6,32,31.5,31.6,21,30072,948569
2/22/19,32,32,31.5,32,29,323910,10364446
2/21/19,31.8,33,31.7,31.8,18,3653,117712
2/20/19,33,33.5,33,33,16,8598,284497.2
2/18/19,33.5,34,33.5,33.5,27,12486,423640.8
2/15/19,34.5,34.5,34.1,34.5,14,58519,2018712
2/14/19,34.5,34.9,34.5,34.5,6,714,24653
2/13/19,34.5,35,34.5,34.5,18,225795,7902497.5
2/12/19,34.7,35.2,34.5,34.7,35,967282,33856561
2/11/19,35,35.1,35,35,23,503575,17626937
2/8/19,35,35.2,34.1,35,95,2437424,84988171.1
2/7/19,34,34.5,34,34,13,8399,289234.3
2/6/19,34.4,34.5,34,34.4,25,17551,599234.8
2/5/19,34.8,35,34.3,34.8,20,8252,284082.8
2/1/19,34.7,35,34.6,34.7,29,65692,2281395.3
1/31/19,34.9,35,34.6,34.9,55,66125,2308401.9
1/30/19,34.7,35,34.3,34.7,65,596767,20707334.7
1/29/19,34.5,34.8,34.3,34.5,38,28042,967709.8
1/28/19,34.3,34.5,34.2,34.3,30,23953,821829.4
1/25/19,34.1,34.2,34.1,34.1,14,67529,2303985.8
1/24/19,34.2,34.5,34.1,34.2,26,48350,1665462.2
1/23/19,34,34.4,34,34,25,60415,2061276.2
1/22/19,34.3,34.4,34,34.3,58,452342,15385633.6
1/21/19,33.6,34,33.5,33.6,30,19309,650626.5
1/18/19,34,34.2,34,34,32,80452,2735557.2
1/17/19,34,34,33.6,34,34,530209,18026521
1/16/19,33.6,33.8,33.1,33.6,16,141855,4792565.5
1/14/19,33.6,34,33.2,33.6,17,3405,114752.8
1/11/19,33.9,34.4,33.9,33.9,15,3283,111374.4
1/10/19,34,34.5,33.7,34,41,80852,2745962
1/9/19,33.7,34,33,33.7,18,28600,963175
1/8/19,33.6,33.8,33,33.6,22,3007318,101645482.1
1/7/19,33.6,35,33.5,33.6,89,67532,2321424.6
1/4/19,33.8,33.8,33.1,33.8,24,20317,684876.9
1/3/19,33,33.6,32.6,33,29,235660,7780175
1/2/19,32.6,32.6,32.5,32.6,19,331300,10767570
