Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),Trade Volume,Share Volume,Turnover (Rs.)
6/18/20,30.3,30.3,29.8,29.9,231,468529,14052313.8
6/17/20,30.8,30.8,29.9,30,265,809081,24309404
6/16/20,29.8,30.9,29.8,30,259,770381,23188736.3
6/15/20,30,30.5,29.7,29.8,122,176952,5305352.5
6/12/20,29.8,30.3,28.7,30,328,936657,27944237.2
6/11/20,30.5,30.9,29.6,29.8,229,361858,10846646.8
6/10/20,31,31,29.6,29.9,269,459812,13759916.6
6/9/20,31.6,32,29.9,30.1,751,1730231,53039679.5
6/8/20,29.5,31.5,29.5,31,1062,3877536,118137300.4
6/4/20,27.5,29,27.5,28.5,408,3560790,100268782.8
6/3/20,27,27.8,26.8,27,154,516889,13945484.4
6/2/20,26.9,27.5,26.4,26.6,257,381533,10219069.9
6/1/20,28,28,26.6,26.9,134,136667,3694107.6
5/29/20,28.9,28.9,27.4,27.9,197,253445,7044041.2
5/28/20,27.8,28.9,27.8,28.6,260,728595,20785253.8
5/27/20,27,27.6,26,27.2,214,1915233,51995516.4
5/26/20,27,28,25.5,26.6,171,161568,4244364.9
5/22/20,27.1,28.5,26.5,27,245,593893,16160044.4
5/21/20,26,28,26,27.1,361,1068188,28878363.9
5/20/20,27,27,25,26,325,433227,11176233.4
5/19/20,27.5,28,26.5,27,367,629773,17320696.6
5/18/20,25.5,27,25.5,26.4,289,529150,13863952
5/15/20,24,25.5,24,25,296,1002425,24921609.9
5/14/20,23,23.9,23,23.6,306,1104000,25936224.5
5/13/20,21.5,25,21.4,22.5,395,945748,21379751.8
5/12/20,19.5,22,19.2,20.9,222,576086,11887943.8
5/11/20,20,20,20,20,24,14700,294000
3/20/20,25,25,22,22.5,110,177396,4027430.2
3/13/20,28.2,28.5,26,27.1,139,283851,7659613.6
3/12/20,30,30,28.5,28.5,103,84330,2425359.1
3/11/20,29.3,32,29.3,30.6,149,250773,7549169.8
3/10/20,30.9,30.9,27,29.5,182,212745,6126753.1
3/6/20,32,34,31.5,31.9,89,133801,4260040.5
3/5/20,33.6,34,32,32.9,109,242953,7833358.1
3/4/20,35,35,32.9,33,90,156722,5188093.6
3/3/20,36.5,36.9,34.7,35,168,179814,6480242.5
3/2/20,34,36.4,33.5,35.8,79,102455,3647304.1
2/28/20,34,34.5,32.7,33.2,146,268545,8901715.5
2/27/20,38,38,34.6,34.8,101,147481,5199894.5
2/26/20,37,38,34.8,35,147,330854,11641705.1
2/25/20,40,40,36.9,37,137,366397,13810159.9
2/24/20,40.8,41,39.9,39.9,40,24424,978888.5
2/20/20,41.9,41.9,41,41.1,82,53756,2212815.4
2/19/20,42,42,41.4,41.5,104,170251,7096944.5
2/18/20,43,43,41.3,42,39,50780,2126368
2/17/20,43,43,41.5,42,45,79357,3331283
2/14/20,42.9,44,41.5,41.9,58,118547,5012257.3
2/13/20,43,44,42.1,42.9,26,19615,840267.9
2/12/20,43.9,43.9,42.6,42.7,65,60187,2589236.5
2/11/20,45,45,43.9,44,20,59002,2596141.8
2/10/20,45,45,44.1,44.7,23,10288,458837.5
2/7/20,46,47,45,45.7,13,4232,193689.6
2/6/20,46,46,45.5,45.8,50,7223,331238.2
2/5/20,46,46,44.9,45.8,22,57657,2645991.4
2/3/20,46,46,44.1,45.6,20,6666,303626.4
1/31/20,44.4,45.5,43,44.5,84,61677,2737689.3
1/30/20,46.5,46.5,44.4,44.5,122,138374,6260962.6
1/29/20,47.9,48.4,47.3,47.3,34,26361,1256462.8
1/28/20,46.5,48,46,46.7,26,29372,1370332.4
1/27/20,48,48.6,46.5,48,65,58293,2744609.6
1/24/20,47.8,48.5,47,48,81,80883,3883173.5
1/23/20,46.9,47.8,46.9,47.5,72,101491,4803370.9
1/22/20,46.5,47.5,45,45.7,56,54514,2542421.4
1/21/20,45.3,46.5,45,46,57,18903,856624.6
