Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),Trade Volume,Share Volume,Turnover (Rs.)
3/12/19,170.4,173,170,170.4,22,3718,637885.1
3/11/19,175,175,172.1,175,9,1530,263676
3/6/19,172,194.8,173.1,172,4,11,1925.8
3/5/19,172,172.1,172,172,5,606,104243.3
3/1/19,173,175,172,173,11,3470,603607
2/28/19,173.2,179.9,173,173.2,10,75727,13611671
2/26/19,175,175.1,175,175,29,11069,1937075.7
2/25/19,175,175,175,175,6,2957,517475
2/22/19,175.1,176,175,175.1,15,2351,411583
2/21/19,176.8,180,175,176.8,38,6597,1169703.3
2/20/19,180.5,183,180,180.5,19,652,117706.2
2/18/19,185,183.5,183.1,185,5,90,16507
2/15/19,185,186.5,185,185,8,5402,999404.5
2/14/19,185,189.9,185,185,2,33,6119.7
2/13/19,185,185.2,185,185,20,1016,187996.5
2/12/19,190,190,185,190,10,1638,306540
2/11/19,185,185.1,184.6,185,4,95,17570
2/8/19,185,185,185,185,9,287,53095
2/7/19,185,186.2,185,185,15,380,70314.2
2/6/19,186.3,190,186.2,186.3,8,120,22353.8
2/5/19,187.9,190,186.2,187.9,10,1487,279678.4
2/1/19,189.3,190,188.5,189.3,10,302,57182.8
1/31/19,190,190,190,190,5,2121,402990
1/30/19,190,190,190,190,4,3216,611040
1/29/19,188.3,190,186.5,188.3,29,16620,3145319
1/28/19,190.3,191,190,190.3,9,1124,213901
1/25/19,196.2,209.9,196,196.2,89,20020,4033942
1/24/19,194.7,197,190.1,194.7,19,5678,1105559
1/23/19,189.3,195.5,185,189.3,26,14594,2757334.2
1/22/19,185.5,185.5,185,185.5,11,3200,592820
1/21/19,185,188,184,185,10,2074,384650.8
1/18/19,184.7,185,184,184.7,15,4872,900570
1/17/19,184.5,185,184,184.5,13,5200,960001
1/16/19,185,185.2,185,185,17,2432,449962
1/14/19,187,195,185.8,187,15,3081,578397.4
1/10/19,184,184,184,184,3,1500,276000
1/9/19,185,185,184,185,10,3186,589409
1/8/19,185,185,185,185,6,1325,245125
1/7/19,185,187,185,185,6,1003,185561.5
1/4/19,187,187,184,187,3,106,19819
1/3/19,185,187,184,185,17,6061,1121206
1/2/19,185,187,185,185,5,581,107885
